Guid,Title,Time,Duration,Postcode,Latitude,Longitude,Venue,Address,What3Words,Day,Hearing,Wheelchair,Chit,Open,OpenFormat,Format,Note,Region,Area,Country,Type
1237124c-b85e-5e98-a7a4-3b0b8b861b81,Rhodes Town,10:30,,,37.9919459,23.772459,Old Hospital,"Queen Olga,Red Cross St 3,Rhodes 85100 (Erithro Stavro)",stencil.plodded.cheaper,Saturday,False,False,False,False,,,This meeting is through the summer only from 15th April til 15th November.,,,England,Alcoholics Anonymous
0600d4a8-fddf-589a-95e4-ee5fe8a10f7d,Sutton Coldfield,18:30,1hr 30mins,B74 2NU,52.570359,-1.8232,Holy Trinity RC Church,69 Lichfield Rd,bend.asset.shield,Sunday,False,True,False,True,'Open' mtgs on request.,,Step and Tradition Meeting 1st Sunday of every month (corresponding to the 12 steps i.e. January = Step 1),Birmingham,Midlands,England,Alcoholics Anonymous
1203d27b-ea06-59e1-9722-99bd7e5bba54,Blackpool Sunday Lunch Physical & Online,12:30,1hr 30mins,FY4 2AP,53.797491,-3.042816,Victory Baptist Church,St Anne's Rd,plays.drops.smart,Sunday,False,True,True,True,All mtgs 'open'.,,Mtg also on Zoom ID: 811 9501 0122.Contact email: sundaylunch.bfwig@gmail.comMembers in room are not visible online.Chit system available.,"Blackpool, Fylde and Wyre",North West,England,Alcoholics Anonymous
154f81a8-4ba9-519a-b3da-34d8e499ec58,Bournemouth Big Book Study,12:00,1hr 15mins,BH2 6NU,50.729388,-1.875591,St Augustins,"Cemetery Junction,Wimborne Rd",grabs.puns.tour,Wednesday,False,True,False,True,Last Wed each month 'open'.,,,Bournemouth District,South West,England,Alcoholics Anonymous
3c88f422-a0f5-57ce-b1a3-394799c64af4,Brighton Live & Let Live,19:30,1hr 30mins,BN1 1EA,50.822634,-0.13946,Chapel Royal,164 North St,lifts.pokers.clip,Tuesday,False,False,True,False,,,Chit system available. Doors open 19.00. Step & Tradition mtg.,Brighton Area,South East,England,Alcoholics Anonymous
7501553c-22c0-5556-8848-3a8962e603fd,Portslade Discussion,19:30,1hr 30mins,BN41 1LB,50.832265,-0.213633,South Portslade Community Centre,"Church Rd,Portslade",shades.stump.audio,Wednesday,False,True,True,True,3rd Wed each mnth 'open'.,,Chit system available.,Brighton Area,South East,England,Alcoholics Anonymous
0d1d2071-734e-5fa7-afff-3bb7d15a4ca1,Bristol Mens - The Dog House,17:30,1hr,BS8 1NU,51.458581,-2.608394,Victoria Methodist Church,1A Whiteladies Rd,stand.saves.hobby,Tuesday,False,True,False,True,All mtgs 'open'.,,This is a Men's Meeting but all are welcome as per Tradition 3,Bristol and District,South Midlands,England,Alcoholics Anonymous
ccbca417-7b16-5438-80f1-8eae0428e06d,Bristol Young People,19:45,,BS6 7HE,51.472561,-2.60534,Redland Parish Church Hall,Redland Green Rd,pops.royal.waddle,Tuesday,False,True,False,True,All mtgs 'open'.,,,Bristol and District,South Midlands,England,Alcoholics Anonymous
0c679cca-28dd-5c06-8b1a-6b266d9f6c1c,City Big Book Study,13:00,1hr,EC4V 2AF,51.511112,-0.093705,St James Garlickhythe,Garlick Hill,gender.elder.detail,Tuesday,False,True,False,False,,,,City Of London,London (North),England,Alcoholics Anonymous
61508648-850b-5d57-ac79-7cfa19e88ebf,City Promises,12:30,1hr,EC4V 2AF,51.511112,-0.093705,St James Garlickhythe,Garlick Hill,gender.elder.detail,Wednesday,False,True,False,False,,,,City Of London,London (North),England,Alcoholics Anonymous
e8339be4-2d42-5360-8875-df55d96e9c97,Leamington Spa,20:00,1hr 30mins,CV31 1HP,52.285992,-1.528355,St Peter's Church Hall,3A Dormer Pl,store.sunk.woods,Thursday,False,True,True,False,,,,Coventry and Warwickshire,Midlands,England,Alcoholics Anonymous
c777743f-d17f-559e-a75d-7f2c922cfc72,Durham,19:30,1hr,DH1 4DU,54.772261,-1.591991,St Johns Church,"Crossgate Peth, Nevilles Cross",salads.unable.atomic,Monday,False,False,False,False,,,,Durham and Cleveland,North East,England,Alcoholics Anonymous
a7eb9c6a-6153-57f1-94b9-536fe0a8cca2,Durham,19:30,1hr,DH1 4PR,54.776212,-1.580334,Antioch House,66 Crossgate,notes.tried.lived,Friday,False,False,False,False,,,,Durham and Cleveland,North East,England,Alcoholics Anonymous
08107f3e-c0db-5de0-9d23-494e80831b8e,Durham,12:15,1hr,DH1 4SQ,54.777058,-1.580636,Shakespeare Hall,North Rd,lion.energy.blows,Wednesday,False,False,False,False,,,,Durham and Cleveland,North East,England,Alcoholics Anonymous
85a4e98f-dd7b-5e81-b7c7-f2e5f726170e,Middlesbrough Coulby Newham 12X12,18:30,1hr,TS8 0TF,54.529385,-1.216933,Community Centre,"Langdon Sq,Coulby Newham (Meeting Is Held In The Room Upstairs)",improvise.rosier.trap,Wednesday,False,False,True,False,,,Chit system available.,Durham and Cleveland,North East,England,Alcoholics Anonymous
e871b253-2b83-5c74-91e6-489d63aee1fb,Harlow,11:00,1hr 30mins,CM20 3AF,51.775116,0.1127,Back Of St Andrews Church,The Stow,found.forced.badly,Saturday,False,False,False,True,All mtgs 'open'.,,"Face coverings are mandatory. No parking in the church car park available, there are public car parks available within a short walking distance.",East Herts or West Essex,Eastern,England,Alcoholics Anonymous
30ee49e3-2a7f-58bb-a4ba-d5e5a4a1d449,Birchington Step & Tradition,20:00,1hr 30mins,CT7 9PB,51.3736038,1.3084582,Methodist Church Hall,Canterbury Road.,butchers.promise.utter,Thursday,False,True,False,False,,,,East Kent,South East,England,Alcoholics Anonymous
d124260b-b1b5-534e-af3f-110c9d1206f3,Faversham Road To Recovery,20:00,1hr 15mins,ME13 8EH,51.313869,0.893649,Faversham Baptist Church,St Mary's Rd,smiles.spoiled.troll,Tuesday,False,True,False,True,All mtgs 'open'.,,,East Kent,South East,England,Alcoholics Anonymous
88b6751a-ef1f-5bd5-9975-766e0742cf53,Todmorden,19:30,1hr 30mins,OL14 7LD,53.712226,-2.099201,The Kindness Hub,36 Rochdale Rd,voucher.gobblers.intruders,Wednesday,False,True,False,False,,,,East Lancs,North West,England,Alcoholics Anonymous
