Guid,Title,Time,Duration,Postcode,Latitude,Longitude,Venue,Address,What3Words,Day,Hearing,Wheelchair,Chit,Open,OpenFormat,Format,Note,Region,Area,Country,Type
d35a74a8-ecc9-51ae-8922-5bfb64b385d0,Acton Oak Tree Beginners As Bill Sees It,19:30,"1hr ",W3 9NX,51.508006,-0.273365,Oak Tree Anglican Fellowship,216 High St,,Tuesday,False,True,False,True,Open,,,,,England,Alcoholics Anonymous
fcf5612e-4198-5d3e-a180-89e88b023551,Alton,20:00,1hr 15mins,GU34 1LG,51.146949,-0.977418,Alton Methodist Church,Drayman's Way,,Tuesday,False,True,False,True,Open,,Entrance to Methodist Church is opposite Wetherspoons,,,England,Alcoholics Anonymous
d59469fd-e47b-57fb-99ed-20db4f4c4cbc,Barnes,20:00,1hr 30mins,SW13 9HJ,51.475356,-0.243301,Kitson Hall,Kitson Rd,,Sunday,False,True,False,True,Open,,,,,England,Alcoholics Anonymous
56043294-c17c-5327-abf0-da4d26b9148e,Bournemouth Big Book Step,19:00,"1hr ",BH1 1BZ,50.721115,-1.877715,Bournemouth Oratory,1 Albert Road (Entrance Via Richmond Hill),,Friday,False,True,False,False,,,,,,England,Alcoholics Anonymous
27db2373-ab1a-5154-bb01-97493a4e6887,Brackley Daily Reflections,19:00,"1hr ",NN13 7DW,52.029642,-1.146331,Old Fire Station Community Rm,37 High St,,Tuesday,False,True,False,True,Open,,,,,England,Alcoholics Anonymous
5a227138-ee69-595c-9e44-eb2f8e732853,Chepstow Living Sober,10:00,"1hr ",NP16 7AG,51.639045,-2.659409,Sedbury Space Community Hub,"11 King Alfred's Rd, Sedbury",,Saturday,False,True,False,True,Open,,,,,England,Alcoholics Anonymous
004fd114-cafe-5d6c-8459-ca80c12f1310,Daventry Just For Today,11:00,"1hr ",NN11 4BZ,52.255047,-1.161673,St Augustine Rc Church,32 London Rd,,Saturday,False,True,False,True,Open,,,,,England,Alcoholics Anonymous
de9275ee-d7c8-5b9d-a037-da9a9eca3ed5,Daventry Just For Today Hybrid,19:30,"1hr ",NN11 4BZ,52.255047,-1.161673,St Augustine Rc Church,32 London Rd,,Wednesday,False,False,False,True,Open,,Meeting also held on Zoom ID: 8644437460 Passcode: JFT Email: nortonwednesday@gmail.com,,,England,Alcoholics Anonymous
7a683a7a-c71d-5df6-b6a8-e4dcd5473da9,Daventry Share,19:30,"1hr ",NN11 4BZ,52.255047,-1.161673,St Augustine Rc Church,32 London Rd,,Thursday,False,False,True,True,Open,,,,,England,Alcoholics Anonymous
a997bb5b-5b99-57ff-811b-a800a1dc9771,Denby Dale Rule 62 Big Book Study,19:30,1hr 30mins,HD8 8RX,53.573607,-1.6531,Denby Dale Community Library,"Wakefield Road, Denby Dale",,Sunday,True,True,True,True,Open,,,,,England,Alcoholics Anonymous
bf79ac97-6660-5818-ad2f-e31ab10ff227,Didcot Midweek Recovery,19:15,1hr 30mins,OX11 8TP,51.604264,-1.229258,Fleet Meadow Community Hall,Sandringham Rd,,Wednesday,False,True,False,False,,,,,,England,Alcoholics Anonymous
