Guid,Title,Time,Duration,Postcode,Latitude,Longitude,Venue,Address,What3Words,Day,Hearing,Wheelchair,Chit,Open,OpenFormat,Format,Note,Region,Area,Country,Type
ad1bcb5a-cbb7-5804-8b53-a50725b93c78,Acharacle Strontian,14:30,1hr 30mins,PH36 4HZ,56.692732,-5.568288,Strontian Parish Church,Strontian Parish Church,surviving.ironclad.slogans,Friday,False,False,False,False,,,,,,England,Alcoholics Anonymous
d3790da8-bd5b-5600-9b4c-4cc1eb13f3b4,Atherstone,19:00,1hr 30mins,CV9 1EX,52.577886,-1.546742,St Mary's Church,"Market St,Sheepy Rd",backtrack.bleat.tilts,Wednesday,False,False,False,True,'Open' mtgs on request.,,,,,England,Alcoholics Anonymous
5f0cf41e-5e84-5eb8-a260-5ad4cd4a797c,Atherstone As Bill Sees It,13:30,1hr,CV9 1EX,52.577886,-1.546742,St Mary's Church,"Market St,Sheepy Rd",backtrack.bleat.tilts,Friday,False,False,False,True,'Open' mtgs on request.,,,,,England,Alcoholics Anonymous
ad27ce5a-8a17-5588-a241-2d6a94f3a66a,Bolton,19:30,1hr 30mins,BL1 2AS,53.580638,-2.430827,Bolton Victoria Hall Methodist Church,37 Knowsley St,venues.outfit.retire,Thursday,False,True,False,False,,,,,,England,Alcoholics Anonymous
bef23e62-bec2-53df-bdcc-1f2d8babc5d1,City Starters,07:30,1hr,EC3V 9EA,51.512477,-0.086272,St Edmund The King Church,Lombard St (Side Entrance In George Yard),calls.values.hooks,Thursday,False,True,False,True,All mtgs 'open'.,,,,,England,Alcoholics Anonymous
e81687c3-dc4c-5482-b2aa-610d8c566a9d,Godalming Gratitude,18:00,1hr,GU7 3DT,51.188376,-0.608334,Godalming United Church,Bridge Rd,trial.flesh.shine,Sunday,False,True,False,False,,,,,,England,Alcoholics Anonymous
7a54ee5d-44d9-5489-a285-f8796fb507fc,Kilburn Park Newcomers,19:30,1hr 30mins,NW6 5RS,51.530967,-0.195822,The Marian Community Centre,1 Stafford Rd,punt.shakes.pulled,Monday,False,True,False,True,All mtgs 'open'.,,Nearest station Kilburn Park & Queens Park. Free car parking in surrounding area after 7pm. Chip mtg.,,,England,Alcoholics Anonymous
29522784-b23b-5aa5-997e-05cdd3128af0,New Malden Step,14:00,2hrs,KT1 3SB,51.408622,-0.277148,St Pious X RC Church,"The Triangle,108 Orme Rd,Kingston",trail.fell.leaves,Saturday,False,True,False,False,,,,,,England,Alcoholics Anonymous
055649ad-4ab7-52da-a810-44ea705631d1,Newcastle George St Women,10:30,1hr 30mins,NE4 7JN,54.967175,-1.625817,George Street Social,45-51 George St,voter.groom.needed,Tuesday,False,False,True,False,,,Chit system available.,,,England,Alcoholics Anonymous
aa2587ea-188a-5635-8def-a120cdc2bc7d,Nottingham Step & Traditions,19:00,1hr 30mins,NG3 5HE,52.975826,-1.136744,St Jude's Church,405 Woodborough Rd,bags.mute.crash,Tuesday,False,True,False,True,'Open' mtgs on request.,,,,,England,Alcoholics Anonymous
13a5d4c7-b20a-5004-9f9d-78cd9b961d2d,Rhodes Town,10:30,,,36.4340533,28.2176379,Old Hospital,"Queen Olga,Red Cross St 3,Rhodes 85100 (Erithro Stavro)",chains.musician.cherry,Saturday,False,False,False,False,,,This meeting is through the summer only from 15th April til 15th November.,,,England,Alcoholics Anonymous
9fb43577-48e2-55b0-87eb-2385dd410e9c,Soho That Friday Feeling,16:00,1hr,WC2H 0EW,51.515109,-0.130276,Soho Recovery Centre,123 Charing Cross Rd,tuck.drum.transit,Friday,False,False,False,False,,,,,,England,Alcoholics Anonymous
9c159704-589b-5633-a3d5-97074674aad6,Southgate,20:00,1hr 30mins,N14 7EG,51.625021,-0.126729,Walker Hall,"The Green,Waterfall Rd",shine.boost.tamed,Wednesday,False,True,True,True,All mtgs 'open'.,,Chit system available.,,,England,Alcoholics Anonymous
f985ed94-d051-50ee-a8d1-cb64b79da88a,St Albans Big Book Study,12:00,1hr,AL1 3UD,51.751693,-0.332477,St Albans Quaker Meeting House,7 Upper Lattimore Rd,alone.peanut.kicked,Saturday,False,False,False,False,,,,,,England,Alcoholics Anonymous
90df854a-9d90-5f48-8b1f-c9d9215ecc18,Streatley Lunchtime Daily Reflections,13:00,1hr,RG8 9HT,51.523043,-1.144603,The Morrell Room,Church Lane,overpower.update.honey,Monday,False,True,False,True,All mtgs 'open'.,,,,,England,Alcoholics Anonymous
2933daee-7b18-52d1-89e4-cf0aa46e96bb,Thornbury Discussion,20:00,1hr 15mins,BS35 2QX,51.587796,-2.531049,Jubilee Hall,"Greenhill Rd,Alveston Nr Thornbury",abandons.websites.film,Sunday,False,True,False,False,,,,,,England,Alcoholics Anonymous
f1dd38b8-450c-579a-bd80-65824c811fb6,Tooting Bec Step,19:30,1hr 30mins,SW17 8BS,51.435688,-0.157566,St Anselms Church Hall,Tooting Bec Rd (Opp Tube - Metal Gate To Court Yard),adopt.lifts.flock,Friday,False,True,False,True,Last Fri each mnth 'open'.,,,,,England,Alcoholics Anonymous
fbac0a7f-3f21-59ff-8686-ecafdf4b0ca6,Uxbridge Step,20:00,1hr 30mins,UB8 1QW,51.548647,-0.474815,Friends Meeting House,"Friends Walk,York Rd,Off Belmont Rd",goal.today.holly,Monday,False,True,False,False,,,,,,England,Alcoholics Anonymous
3580245e-29e3-5825-afc6-023f5629642a,Weston-Super-Mare Emotional Sobriety,18:30,1hr 15mins,BS23 3SJ,51.331294,-2.965121,St Andrews Church/Locality Centre (Entrance At The Rear),68 Lonsdale Ave,oval.libraries.warns,Thursday,False,True,True,True,'Open' mtgs on request.,,Chit system available.,,,England,Alcoholics Anonymous
80e7639f-917c-569d-ab0e-9026dda6628a,Petts Wood Chip,20:00,1hr 30mins,BR5 1LH,51.388791,0.078424,Christ Church,"Willet Way,Petts Wood,Near Orpington",lifts.brands.label,Friday,False,False,False,True,Last Fri each mnth 'open'.,,,Armagh,Northern Ireland,England,Alcoholics Anonymous
e33ea967-8d84-55b4-9e2d-9b9a9bbf58e4,Petts Wood Principles Of Recovery,19:30,1hr,BR5 1QW,51.389699,0.084965,St Francis Assisi,Greencourt Rd,trees.badly.grabs,Monday,False,True,False,True,All mtgs 'open'.,,,Armagh,Northern Ireland,England,Alcoholics Anonymous
55d67669-c26b-5636-a717-38ca73c8a978,Bromley,19:00,1hr 15mins,BR1 1DG,51.409191,0.010068,Bromley Drug & Alcohol Service (BDAS),35 London Rd,spared.enhancement.spend,Monday,False,True,False,True,Last Mon each month 'open'.,,"Car parking is free after 18:30 in Blyth Rd, but please do check the signs when parking.",Birmingham,Midlands,England,Alcoholics Anonymous
e9c4555f-2b2a-52bf-8c85-3555eb96671b,Soho Sunday Gratitude,18:00,1hr,WC2H 0EW,51.515109,-0.130276,Soho Recovery Centre,123 Charing Cross Rd,tuck.drum.transit,Sunday,False,False,False,True,Last Sunday each month 'open'.,,,Birmingham,Midlands,England,Alcoholics Anonymous
7bace068-3e92-5ab9-80f1-e70a4c342a41,Keston Daily Reflections,09:00,1hr 15mins,TN14 7AH,51.336014,0.147019,Memorial Hall,"Highland Rd,Badgers Mount",money.milk.slate,Sunday,False,False,False,False,,,,Black Country,Midlands,England,Alcoholics Anonymous
e25ebaa3-6c3d-5d9e-9455-1a09c755905e,LGBTQ Broad Highway,10:30,1hr,WC2H 0EW,51.515109,-0.130276,Soho Recovery Centre,123 Charing Cross Rd,tuck.drum.transit,Saturday,False,False,False,False,,,,Black Country,Midlands,England,Alcoholics Anonymous
986288f1-9ae5-51ed-85e0-b82ffe1f7c31,Woking Sunday Salvation,09:00,1hr 15mins,GU21 3BE,51.323815,-0.582564,Salvation Army,"Sythwood Rd,Goldsworth Park",custom.lines.heats,Sunday,False,True,False,True,All mtgs 'open'.,,,Black Country,Midlands,England,Alcoholics Anonymous
c322aaa3-b838-52db-9f67-d66cc4565be2,St Albans Step,20:00,1hr 30mins,AL1 3UD,51.751693,-0.332477,St Albans Quaker Meeting House,7 Upper Lattimore Rd,alone.peanut.kicked,Wednesday,False,True,False,False,,,,"Blackpool, Fylde and Wyre",North West,England,Alcoholics Anonymous
daf5a41c-dcdf-5b93-8e9a-ef5ebdf1f7fd,Frimley Sobriety Sisters,19:00,1hr,GU16 9AR,51.31087,-0.733543,Frimley Baptist Church,Balmoral Drive,ironclad.forgotten.irritated,Tuesday,False,True,False,False,,,,Borders and East Lothian,Scotland,England,Alcoholics Anonymous
26f27341-3f7c-54b7-8970-db4dd5eb5f8b,Bournemouth Big Book Study,12:30,1hr 15mins,BH9 1DW,50.738154,-1.865421,St Albans Church,21 Linwood Rd  (Entrance Via Fitzharris Ave),hype.digits.divisions,Wednesday,False,True,False,False,,,,Bournemouth District,South West,England,Alcoholics Anonymous
377f3657-d082-55fc-9f4c-e807257c472b,Rye Step & Tradtion,12:30,1hr,TN31 7LB,50.950594,0.733769,St Mary's Parish Halls - The Kino,Lion St,hurray.steps.slurping,Wednesday,False,True,True,False,,,,Brighton Area,South East,England,Alcoholics Anonymous
b30ac748-02d5-5b47-8c62-adb427ea7054,AA & Our Mental Health,18:30,1hr,BS5 0RE,51.459051,-2.577412,St Nicholas Of Tolentino Church,Lawfords Gate,oldest.curvy.valley,Wednesday,False,True,False,False,,,,Bristol and District,South Midlands,England,Alcoholics Anonymous
54db5c31-4e74-5d9e-a0c4-f9c83b64378d,Bristol Courage To Change,19:30,1hr,BS48 3HQ,51.412436,-2.743521,West Town Methodist Church,"West Town Rd,Backwell",dissolves.crusaders.paths,Thursday,False,False,False,False,,,Shared platform AA & Al-Anon every week,Bristol and District,South Midlands,England,Alcoholics Anonymous
835b0699-3e4d-5181-ae7f-7535ce45061d,Bristol Newcomers Feelings,19:00,1hr,BS8 1LL,51.456315,-2.613331,University Catholic Chaplaincy,"103 Queens Rd,Clifton",drill.flank.pack,Saturday,False,False,False,False,,,,Bristol and District,South Midlands,England,Alcoholics Anonymous
c628ba0a-9f2c-54c2-8749-6ecedd886408,Bristol Newcomers Speaker,20:00,1hr,BS8 1LL,51.456315,-2.613331,University Catholic Chaplaincy,"103 Queens Rd,Clifton",drill.flank.pack,Monday,False,False,False,True,All mtgs 'open'.,,Open speaker meeting.,Bristol and District,South Midlands,England,Alcoholics Anonymous
daa67af9-57ab-5c5a-8622-1be866e07a56,Bristol Newcomers Step And Tradition,19:30,1hr,BS8 1LL,51.456315,-2.613331,University Catholic Chaplaincy,"103 Queens Rd,Clifton",drill.flank.pack,Wednesday,False,False,False,False,,,Email: Newcomers.clifton@gmail.com,Bristol and District,South Midlands,England,Alcoholics Anonymous
4d6810ff-aca6-5084-af4f-0639ae63a48b,Peterborough Krok Po Kroku Polish Speaking,17:00,1hr 30mins,PE1 1DY,52.569314,-0.242184,Aspire House,"1St Floor,102-104 Bridge St",object.papers.films,Sunday,False,False,True,True,All mtgs 'open'.,,,Bristol and District,South Midlands,England,Alcoholics Anonymous
90b08237-f66f-5d81-a733-2310912f420d,Redcar Daily Reflectons - How It Applies To Me,18:30,1hr,TS10 4BQ,54.604905,-1.070893,Westmorland Community Centre,Westmorland Rd,jumpy.edit.slurs,Tuesday,False,True,False,True,Last Tue each month 'open'.,,.,Cardiff and District,Wales and Borders,England,Alcoholics Anonymous
b34af303-c0ae-512a-b22c-462f2cc4964f,Wigan The Best Is Yet To Come,15:30,1hr,WN1 3SA,53.545914,-2.623392,Sunshine House Community Hub,Wellington St,entire.fully.organs,Monday,False,True,False,False,,,No mtg held on Bank Holidays.,Cheshire East,North West,England,Alcoholics Anonymous
eed778b9-5ebc-55cb-8d7e-bdeac8b4532b,Cheltenham No2,19:00,1hr 30mins,GL50 3ET,51.899171,-2.080883,Bayshill Unitarian Church,Royal Well Ln,skinny.orchestra.ranked,Tuesday,False,True,True,True,'Open' mtgs on request.,,,Chester City,North West,England,Alcoholics Anonymous
f2a1108f-291c-5947-a3f9-f17a1d79ff8a,Birmingham Jednosc Polish Speaking,12:00,1hr 30mins,B9 4DY,52.475965,-1.880982,SIFA,48-52 Allcock St,flap.delay.vocab,Sunday,False,False,False,True,All mtgs 'open'.,,,Chiltern and Thames,South Midlands,England,Alcoholics Anonymous
e35b4745-7d3c-5576-8557-70e45d5ce0d6,Heston AA Meeting,19:00,1hr,TW5 0DZ,51.484007,-0.380743,Heston Community Centre,Vicarage Farm Rd,bride.jets.trucks,Tuesday,False,True,False,False,,,Maximum of 30 attendees.,Chiltern and Thames,South Midlands,England,Alcoholics Anonymous
2dd8f8ae-f3da-5bc1-a0eb-5aa3b102a7e5,Black Women In AA,12:00,1hr,WC2H 0EW,51.515109,-0.130276,Soho Recovery Centre,123 Charing Cross Rd,tuck.drum.transit,Saturday,False,False,False,False,,,,Cork,Republic of Ireland,England,Alcoholics Anonymous
fc354c1f-f541-573e-8a6a-5bc2bd6f6aa5,Crieff Keep It Simple,19:00,1hr 30mins,PH7 3HR,56.369955,-3.842062,Crieff Cottage Hospital,King St,quits.handbag.cracks,Sunday,False,True,False,True,'Open' mtgs on request.,,There is a strict NHS No Smoking policy and we expect attendees to be responsible and not to smoke on hospital premises.,Cork,Republic of Ireland,England,Alcoholics Anonymous
064b77f9-4feb-54be-b998-63539412cbe7,Iver Recovery,19:30,1hr 30mins,SL0 9DD,51.50245,-0.506616,St Leonards Hall,"St Leonards Walk,Richings Park",turkey.oasis.relate,Sunday,False,True,True,True,'Open' mtgs on request.,,,Cork,Republic of Ireland,England,Alcoholics Anonymous
89d4af85-f271-5c60-a249-c96869302aa0,High Wycombe Road To Recovery,13:00,1hr,HP13 6SE,51.631166,-0.750881,Wesley Methodist Church,Priory Rd,hello.fuels.funded,Saturday,False,True,True,False,,,Chit system available.,Coventry and Warwickshire,Midlands,England,Alcoholics Anonymous
f0204749-b860-5669-995c-a35553d8c746,Soho Step Into Serenity,16:30,1hr,WC2H 0EW,51.515109,-0.130276,Soho Recovery Centre,123 Charing Cross Rd,tuck.drum.transit,Thursday,False,False,False,True,All mtgs 'open'.,,Numbers limited to 45 attendees.,Coventry and Warwickshire,Midlands,England,Alcoholics Anonymous
2e32f292-5fdf-54a8-9acf-106c8bd23161,Soho Womens Sobriety Chip,19:30,1hr,WC2H 0EW,51.515109,-0.130276,Soho Recovery Centre,123 Charing Cross Rd,tuck.drum.transit,Sunday,False,False,False,False,,,,Coventry and Warwickshire,Midlands,England,Alcoholics Anonymous
45768bb7-edea-5e8b-8962-b161251077ae,Derby Living Sober,19:30,1hr 30mins,DE1 3HZ,52.925054,-1.488607,St John The Evangelist Church,Mill St,loyal.each.idea,Sunday,False,True,False,True,All mtgs 'open'.,,Email: DerbycitycentreAA@gmail.com,Derry,Northern Ireland,England,Alcoholics Anonymous
58e4b6c6-7330-5f54-bd86-c6b8fa557455,Forest Of Dean Highnam Beginners,19:30,1hr 30mins,GL2 8DG,51.879164,-2.299733,Parish Rooms,"Highnam Community Centre,Newent Rd",cabbage.sweetener.bright,Monday,False,True,True,True,'Open' mtgs on request.,,Chit system available.,Derry,Northern Ireland,England,Alcoholics Anonymous
14fa1be8-0fee-5b7b-b2d0-b11326965263,Bethnal Green How It Works Newcomers,19:00,1hr,E2 9JP,51.532455,-0.050599,Bethnal Green Methodist Church,Approach Rd,latest.feed.sling,Friday,False,False,False,True,All mtgs 'open'.,,,Devon Central,South West,England,Alcoholics Anonymous
5c550f91-c021-513c-80eb-417ccee1d323,Shoeburyness 1St Physical & Online,18:00,1hr 30mins,SS3 8UT,51.542211,0.784481,The Salvation Army,Frobisher Way,tables.slips.lived,Monday,False,True,False,True,All mtgs 'open'.,,Also held on Zoom - meeting ID: 431 660 7201 Password: 105875,Devon Central,South West,England,Alcoholics Anonymous
31a831e3-0c6d-51bd-beac-3a3f143013c8,Carlisle,19:30,1hr 30mins,CA1 1BG,54.894791,-2.931089,The Hub,14 Spencer St,skins.bunk.again,Monday,False,False,False,True,All mtgs 'open'.,,,Donegal,Republic of Ireland,England,Alcoholics Anonymous
c9870c0f-4817-55e7-8064-ab5cc9c0a6fa,Baldock Topic,19:30,1hr,SG7 6PX,51.989973,-0.188671,Baldock Methodist Church,Whitehorse St,taken.export.found,Thursday,False,False,False,True,All mtgs 'open'.,,01438 747475 (24 hours),Dublin,Republic of Ireland,England,Alcoholics Anonymous
4d158b28-4b71-5bf9-b602-6e3f7e970d1e,Blackpool Hope In The Harbour,19:30,1hr 15mins,FY4 4FE,53.800395,-2.989624,The Harbour NHS Site,Preston New Rd,tight.chimp.lakes,Tuesday,False,True,False,True,All mtgs 'open'.,,,Dublin,Republic of Ireland,England,Alcoholics Anonymous
b0ec3822-b7e4-528e-b604-8a243da32254,Pudsey Big Book Study,09:00,1hr,LS28 7BN,53.796287,-1.661665,Cafe Lux,"Robin Lane,Pudsey",deal.awards.bounty,Sunday,False,True,False,True,All mtgs 'open'.,,,Dublin,Republic of Ireland,England,Alcoholics Anonymous
af242ba6-d285-5db8-b2e2-108248d8b461,Step Into Soho (12 X 12 Discussion),18:00,1hr,WC2H 0EW,51.515109,-0.130276,Soho Recovery Centre,123 Charing Cross Rd,tuck.drum.transit,Thursday,False,False,False,True,All mtgs 'open'.,,,Dublin,Republic of Ireland,England,Alcoholics Anonymous
7d454889-ce69-5bf1-8c0a-42c24e8f6cb5,Sunderland Unity,19:30,1hr 15mins,SR4 7TF,54.90134,-1.411542,St Gabriels Church Hall,St Gabriels Ave,sadly.affair.report,Wednesday,False,True,True,True,'Open' mtgs on request.,,Chit system available.,Dublin,Republic of Ireland,England,Alcoholics Anonymous
734e8e7e-52f7-5f61-babd-619163e8c0ca,Dudley Top Church,19:30,1hr 30mins,DY1 1QD,52.508839,-2.087337,Top Church,High St,slap.list.supply,Monday,False,True,True,True,'Open' mtgs on request.,,Chit system available.,Dumbarton,South West Scotland,England,Alcoholics Anonymous
c8c150df-5b16-5eec-9c56-53e0a6ee8dc3,Woking Big Book Step & Tradition,20:00,1hr 30mins,GU21 3BE,51.323815,-0.582564,Salvation Army,"Sythwood Rd,Goldsworth Park",custom.lines.heats,Tuesday,False,True,False,True,All mtgs 'open'.,,The meeting focuses on the twelve steps and traditions as detailed in the Big Book Of Alcoholics Anonymous.,Durham and Cleveland,North East,England,Alcoholics Anonymous
70348549-ce1b-5911-ba1a-196e8e61a215,Bromley Common Friends Of Bill Chip,20:00,1hr 30mins,BR2 9RZ,51.392665,0.034416,Bromley Common Methodist Church,Bloomfield Rd,chairs.crush.scenes,Wednesday,False,True,True,True,Last Wed each month 'open'.,,Free on street parking available.,East Herts or West Essex,Eastern,England,Alcoholics Anonymous
a80620e7-b85c-5a65-b659-8f64c1140b57,Huntingdon Godmanchester Living Sober,19:30,1hr 30mins,PE29 2AQ,52.320853,-0.175761,Rose & Crown Quaker Centre,"48A Post St,Godmanchester",ooze.clings.inflating,Wednesday,False,True,False,True,All mtgs 'open'.,,,East Kent,South East,England,Alcoholics Anonymous
fd6b3742-4495-5bb9-88a9-281e3373bf23,Worthing Morning Newcomers,12:00,1hr 30mins,BN11 3DN,50.810783,-0.369104,St Clare's Community Hub,6-8 Marine Place,hope.closet.sushi,Saturday,False,True,False,True,All mtgs 'open'.,,,East Kent,South East,England,Alcoholics Anonymous
26e4f990-198a-52d7-b579-83b11bec26ff,Bloomsbury Friends Of Bill W,13:00,1hr,WC2H 0EW,51.515109,-0.130276,Soho Recovery Centre,123 Charing Cross Rd,tuck.drum.transit,Wednesday,False,False,False,True,All mtgs 'open'.,,,East Lancs,North West,England,Alcoholics Anonymous
0e82b6c5-1894-5727-a7e2-fb7ac358b537,Hurstpierpoint Live & Let Live,20:00,1hr 30mins,BN6 9TH,50.944114,-0.180097,Court Bushes Community Hub,Willow Way,titles.hairstyle.outboard,Tuesday,False,True,True,True,1st Tue each month 'open'.,,,East London,London (North),England,Alcoholics Anonymous
8ec1936a-1585-55ba-91ab-f3382ae97e61,Polesworth Big Book,20:00,1hr 30mins,B78 1DU,52.620138,-1.612629,Polesworth Abbey,High St,plant.branched.monkey,Thursday,False,False,False,True,'Open' mtgs on request.,,,East London,London (North),England,Alcoholics Anonymous
9773f2e6-e77d-5832-a0d4-6bc9cd31a00c,Soho There Is A Solution - Big Book,18:00,1hr,WC2H 0EW,51.515109,-0.130276,Soho Recovery Centre,123 Charing Cross Rd,tuck.drum.transit,Wednesday,False,False,False,False,,,,East London,London (North),England,Alcoholics Anonymous
f16c67dc-616a-5273-b1df-b905b2c62cda,Weymouth Let's Keep It Simple,19:30,1hr 30mins,DT3 6SJ,50.648525,-2.456155,St Francis Of Assisi Church Hall,"Merredin Close,Littlemoor",concluded.dozed.plunge,Thursday,False,True,False,False,,,,East London,London (North),England,Alcoholics Anonymous
7cdacc25-c6f3-566a-850b-39b8e00bf2c2,Twickenham Men's,20:00,1hr 30mins,TW1 2EF,51.456121,-0.30994,Richmond Bridge Friendship Club,"The Arches,Richmond Bridge,Richmond Rd,Entrance Via Curved Iron Gate On Corner Of Willoughby Rd,East Twickenham",dust.candy.system,Wednesday,False,False,False,False,,,For venue directions please see richmondbridge.org,East Sussex,South East,England,Alcoholics Anonymous
6c30c128-d9b7-5fb6-8fe6-2811c09faeb6,City Breakfast: 3-7-11 Step Physical & Online,07:30,1hr,EC3V 9EA,51.512477,-0.086272,St Edmund The King Church,Lombard St (Side Entrance In George Yard),calls.values.hooks,Tuesday,False,True,False,False,,,Join URL: https://us06web.zoom.us/j/614220999?pwd=TGVLL0VZNW5pa1Bhejd0Q0E5Q0dUZz09,Essex,Eastern,England,Alcoholics Anonymous
bf3331f7-1fe8-56fa-b7a2-eb3cdb77621a,Hull Big Book,13:00,1hr 30mins,HU3 2EY,53.740699,-0.349091,Salvation Army (Ice House),80 Adelaide St,towns.mugs.flood,Friday,False,True,True,True,All mtgs 'open'.,,,Fenland,Eastern,England,Alcoholics Anonymous
7a14131c-2983-5536-8055-2a80a2348b15,Newcastle-Upon-Tyne Newcomers,12:30,1hr,NE4 7JN,54.967175,-1.625817,George Street Social,45-51 George St,voter.groom.needed,Friday,False,False,True,True,'Open' mtgs on request.,,,Fenland,Eastern,England,Alcoholics Anonymous
9f1424e6-c5f2-5a29-a546-4f6d44ec2bec,Stepps ODAAT,20:00,1hr 45mins,G69 9DL,55.904301,-4.104217,Cultural Centre,"Lyndseybeg Rd,Chryston",lines.sushi.driven,Monday,False,True,False,True,All mtgs 'open'.,,No meeting held on any Bank Holiday Monday.,Forth Valley,Scotland,England,Alcoholics Anonymous
90f1ee05-fc04-5f7d-87e2-a495ad5f0d82,Appleby Primary Purpose Big Book Study,19:00,1hr,CA16 6QR,54.578082,-2.492993,The Appleby Hub,Chapel St,thumb.usual.inched,Friday,False,True,False,True,All mtgs 'open'.,,Doors open 18.30.,Galway,Republic of Ireland,England,Alcoholics Anonymous
8ab55a38-64d6-55a6-9747-be830837fee7,Glasgow Dromader Polish Speaking,19:00,2hrs,G81 1BL,55.90173,-4.405902,New Beginning Rooms,45B Kilbowie Rd,needed.spring.shovels,Sunday,False,False,False,False,,,,Galway,Republic of Ireland,England,Alcoholics Anonymous
b0aa895f-ec32-5fbe-8930-71593e397bd3,Tunbridge Wells Chair & Share,11:00,1hr 30mins,TN1 2LY,51.131573,0.266848,St Augustines Catholic Church,Crescent Rd,broke.ready.return,Saturday,False,False,False,False,,,,Galway,Republic of Ireland,England,Alcoholics Anonymous
41f51644-20c3-59d7-87fc-fb1bf534eff9,Tunbridge Wells Chair & Share,19:45,1hr 15mins,TN1 2LY,51.131573,0.266848,St Augustines Catholic Church,Crescent Rd,broke.ready.return,Tuesday,False,True,False,True,All mtgs 'open'.,,Doors open 19.15.,Galway,Republic of Ireland,England,Alcoholics Anonymous
47c4bc32-8a9f-5a39-83ac-28dea3949344,Gorton Sacred Heart,20:00,1hr 30mins,M18 7NE,53.458041,-2.174058,Sacred Heart RC Church,"Levenshulme Rd,Gorton",divisions.salad.thick,Monday,False,True,False,False,,,,Glasgow South,Glasgow,England,Alcoholics Anonymous
18e19d4e-6437-5405-a3f6-ca151d7765a9,Pinner Discussion As Bill Sees It,20:15,1hr 15mins,HA5 3BL,51.595824,-0.379339,United Free Church,Paines Lane,drop.wrong.forum,Tuesday,False,False,False,True,2nd Tue each mnth 'open'.,,,Glasgow South,Glasgow,England,Alcoholics Anonymous
a9df5766-9cfe-54b1-aab1-2ad43a871fed,Huddersfield Rule 62,19:30,1hr 30mins,HD8 8RX,53.573607,-1.6531,Denby Dale Pie Hall,"297 Wakefield Road,Denby Dale",front.custodian.crusher,Sunday,False,True,False,False,,,,Hull and East Riding,North East,England,Alcoholics Anonymous
f93a89c8-e580-548f-be5a-23d403d567d7,Dewsbury Physical & Online,20:00,1hr,WF13 1LY,53.691003,-1.632177,Elim Church,Daisy Hill,arrow.skinny.narrow,Thursday,False,False,False,True,1st Thursday each month 'open'.,,Also held on Zoom - Meeting  ID: 817 8798 5829 Passcode: 630419,Inverness and District,Highland and Islands,England,Alcoholics Anonymous
e63b34c5-5fa8-548c-bcbc-4c1bd94e2800,Whitley Bay Step,19:15,1hr 30mins,NE26 2TQ,55.042103,-1.448119,St Pauls Church,1 Park View,lows.skinny.test,Sunday,False,True,False,True,1st Sun each month 'open'.,,,Inverness and District,Highland and Islands,England,Alcoholics Anonymous
fc6e065b-9125-5bad-84b0-d14c65faa8e3,Halesworth Back To Basics,17:00,1hr,IP19 8LR,52.338914,1.499124,Rifle Hall,47 London Rd,stolen.edgy.clays,Sunday,False,True,False,False,,,,Lanarkshire,Scotland,England,Alcoholics Anonymous
61caa05c-da61-51c2-89e3-ec855595e59d,York Women In Recovery,19:15,1hr 15mins,YO1 9PZ,53.95524,-1.075405,St George's Church,Peel St,paid.volume.nest,Wednesday,False,False,False,True,'Open' mtgs on request.,,"The entrance for the church is at the side, adjacent to the car park",Lanarkshire,Scotland,England,Alcoholics Anonymous
