Guid,Title,Time,Duration,Postcode,Latitude,Longitude,Venue,Address,What3Words,Day,Hearing,Wheelchair,Chit,Open,OpenFormat,Format,Note,Region,Area,Country,Type
ab9013aa-d6e3-5140-a03c-b34b09518fba,Eastbourne As Bill Sees It,19:00,1hr,BN22 8AG,50.771222,0.291918,The Rebourne Centre,149 Langney Rd,accented.incensed.itself,Monday,False,False,True,True,All mtgs 'open'.,,,,,England,Alcoholics Anonymous
2ba8897d-c8d6-515c-af19-8fdbbcb5ad35,Plymouth Pokochaj Siebie Polish Speaking,18:30,1hr,PL1 2EN,50.367774,-4.142855,Christ The King,Armada Way,taxi.sudden.pile,Tuesday,False,False,True,True,All mtgs 'open'.,,,,,England,Alcoholics Anonymous
fc86f2d4-fa21-5c98-b56a-6ada8284cc49,Southwark There Is A Solution Big Book Study,10:00,1hr,SE1 8LN,51.502734,-0.108882,106 The Cut,106 The Cut,hails.castle.spicy,Saturday,False,True,False,False,,,,,,England,Alcoholics Anonymous
8b597e5e-3e7a-5cec-bb7f-3bbccea6fe25,St Helier Step,19:30,1hr,JE2 3JA,49.2028071,-2.1329455,St Andrews Community Centre,First Tower,autofocus.happier.thermostat,Monday,False,False,False,False,,,Entry from Mont Cochon.,,,England,Alcoholics Anonymous
5e812417-4bce-5dce-9477-e099bd095912,Brighton Womens Step,12:30,1hr 15mins,BN1 1AF,50.822545,-0.141565,Friends Meeting House,Ship St,able.cloak.dawn,Wednesday,False,True,False,False,,,,Brighton Area,South East,England,Alcoholics Anonymous
f39a379e-c687-5408-9700-e260173d6127,Coventry Lunchtime Physical & Online,14:00,1hr,CV5 8DX,52.405751,-1.537165,All Souls Church,Kingsland Ave,stamp.good.churn,Sunday,False,True,True,False,,,Also held on Zoom - Meeting ID: 8513 4302 859 Passcode: 200215,Coventry and Warwickshire,Midlands,England,Alcoholics Anonymous
641b0617-07d1-53ce-806c-9277d38f8336,Redcar Living Sober Hybrid,19:00,1hr,TS10 4BQ,54.604905,-1.070893,Westmorland Community Centre,Westmorland Rd,jumpy.edit.slurs,Tuesday,False,True,False,True,Last Tue each month 'open'.,,Also held on Zoom - ID: 7764569705 Password: 039898,Durham and Cleveland,North East,England,Alcoholics Anonymous
2264990d-b43f-58f1-a9ce-a4ef22a4e77b,Burnley Women's,12:30,1hr 30mins,BB11 2BD,53.787801,-2.241568,Central Library,Grimshaw St,guises.expert.stone,Wednesday,False,True,False,False,,,,East Lancs,North West,England,Alcoholics Anonymous
61412e3a-bca1-5fff-9122-43bed255660f,Eastbourne Old Town Step,18:00,1hr,BN21 1PY,50.774508,0.266248,Community Wise,Ocklynge Rd,jumped.sport.slap,Wednesday,False,True,False,True,All mtgs 'open'.,,,East Sussex,South East,England,Alcoholics Anonymous
cf214de8-bca5-5c5a-9b61-80562532115a,Croydon Big Book Hybrid,14:30,1hr,CR0 1XY,51.373582,-0.10724,Salvation Army,"Citadel Church,Booth Rd,Lower Church St",librarian.pumps.risk,Sunday,False,True,False,True,All mtgs 'open'.,,Join Zoom Meeting https://us02web.zoom.us/j/85295975859?pwd=Q0FqNlRDY0pHeVd2dlBrT0pwbHpmQT09  Meeting ID: 852 9597 5859 Passcode: 939278,London Croydon Epsom and Sutton,London (South),England,Alcoholics Anonymous
3be037a5-8719-5969-81d2-35dd682be10b,Hanwell Living Sober,12:00,1hr,W7 3RL,51.51959,-0.345306,High Lane Community Centre,"Hobbayne Rd,Off High Ln",punk.store.gown,Saturday,False,True,False,False,,,,London North West,London (North),England,Alcoholics Anonymous
ab37a744-a8cb-5d4e-ba5a-b58034e25926,Richmond Newcomers,12:30,1hr,TW1 2QJ,51.456868,-0.308732,The Arches,"Richmond Bridge,Richmond Rd,Entrance Via Curved Iron Gate On Corner Of /Willoughby Rd,East Twickenham",pocket.shop.silks,Wednesday,False,True,False,True,All mtgs 'open'.,,,London South West,London (South),England,Alcoholics Anonymous
8bb840a3-7aa5-5d36-a604-4b0527b43fda,Ashton-Under-Lyne,19:30,,OL6 9NQ,53.491157,-2.089458,St James Church,Union St,hung.lunch.smoke,Sunday,False,False,False,False,,,,Manchester,North West,England,Alcoholics Anonymous
