Guid,Title,Time,Duration,Postcode,Latitude,Longitude,Venue,Address,What3Words,Day,Hearing,Wheelchair,Chit,Open,OpenFormat,Format,Note,Region,Area,Country,Type
5c84a815-39c1-50cb-b330-d20ddbbe7aed,Cardiff Freedom Polish Speaking,16:00,2hrs,CF24 1DL,51.49106,-3.155592,Dom Polski,174 Newport Rd,lands.deaf.store,Wednesday,False,False,False,False,,,,,,England,Alcoholics Anonymous
d8dd941e-bad7-5ee9-9457-b4a6874b5e62,Friday Night At The Den,20:00,1hr 30mins,W10 6LP,51.518728,-0.218354,St Helens Church,"St Helens Gardens,North Kensington(Entrance On St. Quintin's Ave)",await.forget.surely,Friday,False,False,False,True,1st Fri each month 'open'.,,What three Words	///belt.with.sorters,,,England,Alcoholics Anonymous
4a53a119-b3ac-539a-b0a9-18591fdd231a,Gosport Discussion,19:30,1hr 30mins,PO12 3PX,50.792463,-1.14612,Community Centre,"Thorngate Halls,Bury Rd",scenes.plenty.script,Friday,False,True,False,True,'Open' mtgs on request.,,,,,England,Alcoholics Anonymous
25c90b6a-f3d5-5024-90c5-7bcad9c2a0af,Kensington St Charles Big Book,19:30,1hr 30mins,W10 6EB,51.521719,-0.213942,St Pius X Church Hall,79 St Charles Sq,flames.steep.search,Tuesday,False,True,False,True,'Open' mtgs on request.,,,,,England,Alcoholics Anonymous
7d82de6f-9d9c-5409-9242-8aea1e3deeef,MMT Speaker Mtg Hybrid,21:00,1hr 30mins,NW4 4AE,51.587311,-0.223569,Hendon Salvation Army Citadel,1-5 Brampton Grove,advice.shot.discrepancy,Saturday,False,True,True,False,,,Fellowhip starts at 19.30. Email: mmtspeakers@gmail.com,,,England,Alcoholics Anonymous
4a801ea5-2bfb-5dba-91a3-7c052c4d2b4e,Newcastle Just For Today Ladies,15:00,1hr 15mins,NE15 8LS,54.982344,-1.74287,Newburn Parish Hall,"Station Rd,Newburn",marble.ducks.frogs,Sunday,False,True,True,False,,,,,,England,Alcoholics Anonymous
f688fab9-9ca0-5823-8098-3f4b9a462c0a,Royston,19:00,1hr,SG8 7DA,-37.8136276,144.9630576,Town Hall (Committee Rm),Melbourn St,singer.maker.duke,Sunday,False,False,False,False,,,Temp venue change: until Oct 2023 (date tbc) You can find us in our new temp venue in the Committee Rm at Royston Town Hall. Newcomers very welcome.,,,England,Alcoholics Anonymous
a1f0ea4a-4450-511d-8d83-fc19670bf6fc,Royston,19:30,1hr,SG8 7DA,-37.8136276,144.9630576,Town Hall (Committee Rm),Melbourn St,singer.maker.duke,Wednesday,False,False,False,False,,,Temp venue change: until Oct 2023 (date tbc) You can find us in our new temp venue in the Committee Rm at Royston Town Hall. Newcomers very welcome.,,,England,Alcoholics Anonymous
d6500b2c-95a5-5971-95cb-d36482b4de86,Scunthorpe Wybudzeni Polish Speaking,15:30,2hrs,DN15 6QX,53.590863,-0.644898,1 Printers Yard,Fenton St (Before The Entrance To The Bus Stn),league.stroke.with,Sunday,False,False,True,True,All mtgs 'open',,Chit system available.,,,England,Alcoholics Anonymous
7b685c84-e4dd-5bc0-9fc0-fc7f08a74ade,Walworth: Balfour Street,19:30,1hr 30mins,SE17 1PL,51.493225,-0.091398,67 Balfour St,"Off New Kent Rd,Elephant & Castle",richer.areas.pools,Sunday,True,True,False,True,All mtgs 'open'.,,,,,England,Alcoholics Anonymous
d37e6238-195d-5daf-bc21-836f07e72b6c,Little Sutton,19:30,1hr 30mins,CH66 1QQ,53.287178,-2.947619,Little Sutton Community Centre,"Chester Rd,Little Sutton",rope.fines.asserts,Sunday,False,True,False,True,Last Sun each month 'open'.,,Parking is available on Heath Lane. There is a rear entrance to the meeting from Heath Lane as well as via the main entrance on Chester Rd.,Antrim,Northern Ireland,England,Alcoholics Anonymous
d89737fe-cfec-5eed-a036-3f91425d208a,Tottenham St Ann's,20:00,1hr 30mins,N15 3TH,51.580625,-0.092097,Hawthorn Restaurant,"St Ann's Hospital,St Ann's Rd,South Tottenham",demand.stored.energetic,Friday,False,False,False,True,All mtgs 'open'.,,,Black Country,Midlands,England,Alcoholics Anonymous
